1	4294967296	tr
2	4294967296	m	w	140732241781432	8
3	4294967296	m	w	140732241781424	8
4	4294967296	m	w	140732241781416	8
5	4294967296	m	w	140732241781408	8
6	4294967296	m	w	140732241781400	8
7	4294967296	m	w	140732241781392	8
8	4294967296	m	w	140732241781384	8
9	4294967296	m	w	140084030057568	8
10	4294967296	m	r	140084030058096	8
11	4294967296	m	r	140084030058496	8
12	4294967296	m	w	140084030061032	8
13	4294967296	m	w	140084030061016	8
14	4294967296	m	w	140084030061192	8
15	4294967296	m	r	140084030058112	8
16	4294967296	m	w	140084030061112	8
17	4294967296	m	r	140084030058128	8
18	4294967296	m	w	140084030061680	8
19	4294967296	m	r	140084030058144	8
20	4294967296	m	w	140084030061120	8
21	4294967296	m	r	140084030058160	8
22	4294967296	m	w	140084030061128	8
23	4294967296	m	r	140084030058176	8
24	4294967296	m	w	140084030061160	8
25	4294967296	m	r	140084030058192	8
26	4294967296	m	w	140084030061168	8
27	4294967296	m	r	140084030058208	8
28	4294967296	m	w	140084030061104	8
29	4294967296	m	r	140084030058224	8
30	4294967296	m	w	140084030061096	8
31	4294967296	m	r	140084030058240	8
32	4294967296	m	w	140084030061240	8
33	4294967296	m	r	140084030058256	8
34	4294967296	m	w	140084030061264	8
35	4294967296	m	r	140084030058272	8
36	4294967296	m	w	140084030061136	8
37	4294967296	m	r	140084030058288	8
38	4294967296	m	w	140084030061144	8
39	4294967296	m	r	140084030058304	8
40	4294967296	m	w	140084030061152	8
41	4294967296	m	r	140084030058320	8
42	4294967296	m	w	140084030061376	8
43	4294967296	m	r	140084030058336	8
44	4294967296	m	w	140084030061368	8
45	4294967296	m	r	140084030058352	8
46	4294967296	m	w	140084030061472	8
47	4294967296	m	r	140084030058368	8
48	4294967296	m	w	140084030061400	8
49	4294967296	m	r	140084030058384	8
50	4294967296	m	r	140084030061112	8
51	4294967296	m	r	140084030058120	8	w	140084030058120	8
52	4294967296	m	r	140084030061104	8
53	4294967296	m	r	140084030058216	8	w	140084030058216	8
54	4294967296	m	r	140084030061120	8
55	4294967296	m	r	140084030058152	8	w	140084030058152	8
56	4294967296	m	r	140084030061128	8
57	4294967296	m	r	140084030058168	8	w	140084030058168	8
58	4294967296	m	r	140084030061136	8
59	4294967296	m	r	140084030058280	8	w	140084030058280	8
60	4294967296	m	r	140084030061264	8
61	4294967296	m	r	140084030058264	8	w	140084030058264	8
62	4294967296	m	r	140084030061472	8
63	4294967296	m	r	140084030058360	8	w	140084030058360	8
64	4294967296	m	r	140084030061680	8
65	4294967296	m	r	140084030058136	8	w	140084030058136	8
66	4294967296	m	r	140084030061240	8
67	4294967296	m	r	140084030058248	8
68	4294967296	m	r	140084030061136	8
69	4294967296	m	r	140084030061152	8
70	4294967296	m	r	140084030058312	8
71	4294967296	m	r	140084030061384	8
72	4294967296	m	r	140084030061320	8
73	4294967296	m	r	140084030061312	8
74	4294967296	m	r	140084030061200	8
75	4294967296	m	r	140084030058280	8
76	4294967296	m	r	140084030061144	8
77	4294967296	m	r	140084030058296	8
78	4294967296	m	r	140084030061400	8
79	4294967296	m	r	140084030058376	8
80	4294967296	m	r	140084030061096	8
81	4294967296	m	r	140084030061264	8
82	4294967296	m	r	140084030058232	8
83	4294967296	m	r	140084030058264	8
84	4294967296	m	r	140084030061128	8
85	4294967296	m	r	140084030058168	8
86	4294967296	m	r	140084027807960	8
87	4294967296	m	r	140084027807968	4
88	4294967296	m	r	140084027807976	8
89	4294967296	m	w	140084030057904	8
90	4294967296	m	r	140084027807984	8
91	4294967296	m	r	140084027807992	4
92	4294967296	m	r	140084027808000	8
93	4294967296	m	w	140084030057912	8
94	4294967296	m	r	140084027808008	8
95	4294967296	m	r	140084027808016	4
96	4294967296	m	r	140084027808024	8
97	4294967296	m	w	140084030057920	8
98	4294967296	m	r	140084027808032	8
99	4294967296	m	r	140084027808040	4
100	4294967296	m	r	140084027808048	8
101	4294967296	m	w	140084030057928	8
102	4294967296	m	r	140084027808056	8
103	4294967296	m	r	140084027808064	4
104	4294967296	m	r	140084027808072	8
105	4294967296	m	w	140084030057936	8
106	4294967296	m	r	140084027808080	8
107	4294967296	m	r	140084027808088	4
108	4294967296	m	r	140084027808096	8
109	4294967296	m	w	140084030057944	8
